-9.493188225627812926e+01;6.469911796825581405e+03
-9.362166058623542142e+01;5.374605742983279015e+03
-9.315083406369697627e+01;6.304202071402193724e+03
-9.059672870008068912e+01;4.820999591884783513e+03
-8.986663855349166852e+01;5.894462453403219115e+03
-8.622488314825803002e+01;4.930175371136068861e+03
-8.400173857465817662e+01;5.258658160735570164e+03
-8.304129351909203649e+01;4.855365495859770817e+03
-7.605633733113714356e+01;4.106071690802048579e+03
-7.441538910369573046e+01;4.887308128054993176e+03
-7.391880760196266920e+01;4.055564236909342071e+03
-7.200181355257515747e+01;4.297614225933542912e+03
-7.013729846717581040e+01;3.529694207935762734e+03
-6.865183788615229332e+01;3.448918635655655635e+03
-6.771214374564134175e+01;2.800489270575400042e+03
-6.566049637175626685e+01;3.517725575167817169e+03
-6.369067449560537142e+01;3.023935770517131914e+03
-6.072710259853677428e+01;3.133531138771659244e+03
-5.758571626845632352e+01;2.202958196600277915e+03
-5.384277262594810054e+01;2.629437539885777369e+03
-5.188365647250139290e+01;2.466776287675803815e+03
-5.097332229560321082e+01;2.319536733922652729e+03
-5.060982171865126844e+01;1.061931375428331194e+03
-5.040948810529835100e+01;2.498159974255773250e+03
-4.954975524367466733e+01;1.610703194199548761e+03
-4.864127796024835249e+01;7.071859182016783052e+02
-4.736848633374059858e+01;1.491873599269558326e+03
-4.566612353949102499e+01;1.000466523501367874e+03
-4.386058365749369869e+01;1.308080367365385428e+03
-4.238197390559339794e+01;1.168734797020091719e+03
-4.158459459397296598e+01;8.920139365297578706e+02
-3.664988761601956924e+01;1.559609590922877942e+03
-3.541578014200908342e+01;1.146741507292365213e+03
-3.507134818182220215e+01;5.658600222994110709e+02
-3.407699137411204049e+01;1.363002190737766796e+03
-2.946699022921951894e+01;4.118807872405625403e+02
-2.816665058574101010e+01;4.198053337397436735e+02
-2.795608960730639581e+01;-2.424901724744290732e+01
-2.778892959793159889e+01;1.211462108274612092e+03
-2.644586359059609038e+01;4.643565723813232466e+02
-2.618577951009652338e+01;9.573379906447989924e+02
-2.395456407178224367e+01;1.031453803936761460e+03
-2.172963972616088313e+01;3.194833052998896505e+02
-2.133773981791995311e+01;1.051902478014875669e+03
-1.315979803636209056e+01;3.892815797904065676e+02
-1.201080244211512138e+01;7.075523112549662983e+02
-1.098787374460614785e+01;4.859952945713793042e+02
-9.438889753266522575e+00;5.318713368242085835e+02
-9.101967137091008908e+00;-3.527532101629764725e+02
-5.609190405153043457e+00;3.708043707787934409e+02
-5.314413725879930439e+00;3.296002568262111936e+02
-3.808090225938997264e+00;7.925698181660060300e+02
-3.738113743947124590e+00;-2.038804838348482633e+02
-2.713429036270781580e+00;-4.544224471966031587e+01
-1.441976331929950561e+00;1.205545805307120588e+02
6.399836133945910888e-01;1.452199852261923070e+02
1.175353294553431738e+00;3.692434703797165412e+02
4.179690314135697804e+00;-3.713960082244353202e+02
7.610604188186158581e+00;3.481926405341220629e+02
1.037641872099366935e+01;-9.739469719017549210e+01
1.481305791269048200e+01;-6.999087730170484178e+01
1.723852066792727555e+01;-1.613280804797640826e+02
1.896827457560341657e+01;1.787819789078954045e+03
2.073601639525308826e+01;-1.469452251168671637e+02
2.516334329855787644e+01;7.649923996447844274e+02
2.804280704122518841e+01;1.517819509319163899e+03
2.850539224816347428e+01;-4.120137767831590736e+01
3.018787909059349772e+01;9.832669008209418280e+02
3.075144713919075912e+01;5.476072634307754470e+02
3.471224948227012419e+01;5.384329522498865117e+02
3.482894093481991149e+01;8.319632251598532093e+02
3.928102890849365281e+01;1.596699299743424945e+03
4.094682491849675898e+01;1.226373062825776742e+03
4.277841255305031609e+01;1.355666414061852493e+03
4.362913683119356278e+01;2.327941984951473842e+03
4.435762879870370057e+01;1.924706565355460043e+03
4.555261668767764149e+01;1.304880203697670822e+03
4.666936258414293093e+01;1.567245842842627326e+03
4.844300004068426801e+01;1.458423066665871147e+03
4.959574124417201801e+01;1.373684914486623711e+03
4.996491774923819662e+01;1.301515656188303865e+03
5.479273961469928622e+01;2.823581080036788080e+03
5.743472988200835516e+01;1.592588724949406242e+03
6.068351788254412327e+01;2.415608524146092350e+03
6.226716847697090884e+01;2.369345622878744507e+03
6.442950651174683685e+01;3.302983328119858470e+03
6.903340932927849849e+01;4.401193390645417821e+03
7.596126543533571862e+01;4.382452859312583314e+03
7.762285426663160592e+01;4.580283238207551221e+03
7.916304004428198482e+01;4.575541569258419258e+03
8.547172062453995522e+01;5.039577779772846043e+03
8.561050733697982196e+01;6.415317102591519870e+03
8.827983165190906334e+01;6.220424629287118478e+03
8.981517051479860925e+01;4.995827030982391989e+03
9.087185873094011868e+01;5.864133647976813336e+03
9.099110215030975723e+01;6.254805230136897990e+03
9.201078937782031630e+01;4.657216820131764507e+03
9.408717507495441623e+01;6.918161220620239874e+03
9.534397545319623646e+01;6.350868363951844003e+03
9.750631613094475370e+01;6.844057888514518709e+03
