-6.303443612687122766e+01;2.288716902590671907e+03
-5.128937412102303739e+01;1.380473362788816530e+03
-4.118339235380086194e+01;1.258318928448722090e+03
-3.256065199182837944e+01;7.661823171951183440e+02
-2.520046693178321107e+01;2.684459258030727256e+02
1.174203402595372836e+01;5.321891787597024859e+00
1.405965625774783234e+01;-4.029133060009422707e+02
2.084355703399776871e+01;5.457066294740479862e+01
4.093620578098384044e+01;5.118327019277344334e+02
4.150325061549011707e+01;8.900496724373631423e+02
5.141251329059798536e+01;2.142665918256876921e+03
5.148266508342547354e+01;1.522759103403352583e+03
5.187201556305279837e+01;2.106986247486782759e+03
5.401155288661249187e+01;2.075488441566855272e+03
6.787183140721731434e+01;2.706587569877073747e+03
7.130091943323319015e+01;2.848283996429063336e+03
7.748426322125442312e+01;4.595333595004311064e+03
8.375404874579641046e+01;5.365388608717312309e+03
8.815775578466079310e+01;5.614747341493803106e+03
9.899838090946627744e+01;7.898817135732570932e+03
